date,open,high,low,close,volume,amount,code,frequency
2006-09-15,1689.6050,1722.6600,1689.5100,1721.0450,4703230700,24114644123.0000,sh.000001,d
2006-09-18,1727.9150,1733.4130,1719.1600,1732.9870,4484006200,23708204983.0000,sh.000001,d
2006-09-19,1735.3010,1743.0210,1728.2890,1735.2410,4345533000,23210633044.0000,sh.000001,d
2006-09-20,1733.6370,1737.7340,1720.8350,1732.4530,3883657100,20820855388.0000,sh.000001,d
2006-09-21,1731.5850,1743.6300,1731.2220,1740.9010,3953314600,21484098198.0000,sh.000001,d
2006-09-22,1744.6050,1746.6150,1724.1040,1725.3610,4477782800,25509820069.0000,sh.000001,d
2006-09-25,1722.7440,1732.2790,1709.7710,1722.3660,4016809300,22960247678.0000,sh.000001,d
2006-09-26,1720.7810,1721.5840,1704.7740,1712.6370,3313453000,18519170789.0000,sh.000001,d
2006-09-27,1711.5140,1725.5010,1709.7660,1725.0390,2924715800,16391910546.0000,sh.000001,d
2006-09-28,1725.5150,1740.7870,1722.2190,1736.9630,3397985800,19916525560.0000,sh.000001,d
2006-09-29,1740.0590,1755.6910,1740.0590,1752.4240,4123628500,23462273270.0000,sh.000001,d
2006-10-09,1768.1440,1786.1100,1763.1110,1785.3850,5293514300,29082449931.0000,sh.000001,d
2006-10-10,1784.2200,1793.1410,1771.8560,1784.8620,5513649300,31459190780.0000,sh.000001,d
2006-10-11,1784.5180,1792.7610,1771.0160,1790.1040,4928388200,26310183670.0000,sh.000001,d
2006-10-12,1790.6310,1792.2390,1774.1420,1778.1810,5316904600,28132397508.0000,sh.000001,d
2006-10-13,1776.5110,1792.8680,1773.2330,1784.6560,4253984200,23393102979.0000,sh.000001,d
2006-10-16,1787.7000,1789.1750,1766.3080,1771.2990,4676616000,24779036373.0000,sh.000001,d
2006-10-17,1768.6280,1777.5980,1758.3110,1763.9010,3926234400,21755132328.0000,sh.000001,d
2006-10-18,1762.4040,1787.7430,1760.8830,1787.1850,3681056300,20404556378.0000,sh.000001,d
2006-10-19,1788.5820,1799.2940,1784.3450,1792.2530,4149060700,22721449337.0000,sh.000001,d
2006-10-20,1792.6000,1801.3340,1786.3440,1790.3640,4146159900,23549793784.0000,sh.000001,d
2006-10-23,1789.6450,1797.4270,1753.4940,1759.3940,4444108500,24576748184.0000,sh.000001,d
2006-10-24,1756.4570,1805.2730,1756.4570,1805.1810,3991120600,22516170682.0000,sh.000001,d
2006-10-25,1807.0300,1825.6090,1789.9050,1806.6460,4451225900,25910017016.0000,sh.000001,d
2006-10-26,1804.8930,1816.7620,1791.9470,1810.6460,4873708200,25537889287.0000,sh.000001,d
2006-10-27,1836.2140,1842.7300,1803.2150,1807.1750,7374892300,34485707306.0000,sh.000001,d
2006-10-30,1804.3670,1815.6120,1788.2870,1809.6560,4533594400,23152813095.0000,sh.000001,d
2006-10-31,1811.4690,1839.3180,1811.4690,1837.9930,4655713500,24779224834.0000,sh.000001,d
2006-11-01,1838.6800,1855.8870,1833.2010,1855.7130,4778352600,27078206738.0000,sh.000001,d
2006-11-02,1856.9210,1857.1450,1834.8440,1851.3140,5174172500,28282302772.0000,sh.000001,d
2006-11-03,1851.4040,1873.6640,1850.1510,1866.3620,4986072000,26789660848.0000,sh.000001,d
2006-11-06,1853.1860,1886.5190,1846.0110,1886.3070,4954451700,27619541180.0000,sh.000001,d
2006-11-07,1889.5340,1897.4100,1862.9320,1889.5300,5484907400,31760892116.0000,sh.000001,d
2006-11-08,1885.8550,1886.2560,1865.2230,1866.8170,3777045400,22090043817.0000,sh.000001,d
2006-11-09,1860.9540,1899.0970,1858.5950,1896.4820,4409618200,25651081752.0000,sh.000001,d
2006-11-10,1896.9290,1920.1840,1870.9600,1883.3470,6280942700,34716751200.0000,sh.000001,d
2006-11-13,1878.7040,1905.8970,1852.1020,1863.7650,5001672900,27755542388.0000,sh.000001,d
2006-11-14,1868.1730,1888.4320,1841.8230,1888.2390,4318802800,23697796932.0000,sh.000001,d
2006-11-15,1888.5390,1923.1390,1878.6950,1922.9350,4668244100,26782036853.0000,sh.000001,d
2006-11-16,1930.9260,1976.0460,1926.7240,1941.5470,6398356600,34948670491.0000,sh.000001,d
2006-11-17,1934.6370,1972.6070,1925.1490,1971.7930,4941874000,27537479766.0000,sh.000001,d
2006-11-20,1977.5290,2018.0040,1977.5290,2017.2790,5914690100,33369678524.0000,sh.000001,d
2006-11-21,2013.0670,2037.7380,1988.9260,2037.5520,5389407600,32648156629.0000,sh.000001,d
2006-11-22,2031.2970,2062.8040,2010.7920,2041.3550,6488166900,39066635210.0000,sh.000001,d
2006-11-23,2045.0810,2071.2350,2042.1510,2062.3630,6072194500,34778737368.0000,sh.000001,d
2006-11-24,2051.4710,2057.9110,2022.6250,2050.8120,6123208000,36224819029.0000,sh.000001,d
2006-11-27,2042.1930,2049.5390,2022.3780,2047.2770,5784003100,35582112455.0000,sh.000001,d
2006-11-28,2042.3790,2051.4900,2016.4730,2038.7210,5507063800,33574996036.0000,sh.000001,d
2006-11-29,2005.9870,2059.7280,1992.5380,2054.0910,5600228000,34340079919.0000,sh.000001,d
2006-11-30,2058.7700,2102.0570,2058.7700,2099.2890,7277973100,44083104306.0000,sh.000001,d
2006-12-01,2106.2950,2112.5760,2087.6010,2102.0490,7617896400,48697920471.0000,sh.000001,d
2006-12-04,2103.8170,2164.5850,2100.5590,2161.6480,8723279000,53276474809.0000,sh.000001,d
2006-12-05,2167.3630,2195.5290,2159.3230,2173.2850,8815717100,55124102088.0000,sh.000001,d
2006-12-06,2175.3790,2192.8990,2097.4170,2156.6040,10434780700,62689425164.0000,sh.000001,d
2006-12-07,2152.5940,2206.5120,2145.7880,2156.7500,9927876600,59313113556.0000,sh.000001,d
2006-12-08,2133.3550,2164.0210,2090.4030,2093.6380,8088971900,47201607028.0000,sh.000001,d
2006-12-11,2085.0580,2181.1640,2084.2670,2180.4960,6267601700,37029535686.0000,sh.000001,d
2006-12-12,2189.6940,2228.6430,2180.3700,2218.9510,7019177600,42334761701.0000,sh.000001,d
2006-12-13,2224.4290,2244.4070,2195.6390,2223.4550,5749274900,36314222617.0000,sh.000001,d
2006-12-14,2226.0010,2250.3210,2212.9050,2249.1100,5843932000,37212845035.0000,sh.000001,d
2006-12-15,2255.2400,2275.4900,2241.1990,2273.9080,6061194900,40412388744.0000,sh.000001,d
2006-12-18,2277.2820,2335.2340,2277.2820,2332.4340,7825219300,52385973039.0000,sh.000001,d
2006-12-19,2342.1800,2381.6340,2315.9850,2364.1770,8705492800,56275481965.0000,sh.000001,d
2006-12-20,2356.2620,2381.1320,2332.9270,2373.2050,7829893500,49596491202.0000,sh.000001,d
2006-12-21,2372.4640,2386.8240,2339.9090,2342.9380,8318255100,53018987601.0000,sh.000001,d
2006-12-22,2334.2730,2366.6940,2321.9220,2343.6680,7048462000,46072199864.0000,sh.000001,d
2006-12-25,2350.1280,2452.4290,2350.1280,2435.7620,7393945000,47815717698.0000,sh.000001,d
2006-12-26,2437.8540,2505.6970,2424.9360,2479.7320,7226149200,44811517142.0000,sh.000001,d
2006-12-27,2478.0630,2538.6630,2461.0710,2536.3870,7211821800,45140881899.0000,sh.000001,d
2006-12-28,2538.9520,2611.7910,2530.3310,2567.5940,7871894100,50519293382.0000,sh.000001,d
2006-12-29,2585.4170,2698.9040,2585.4170,2675.4740,8676901200,59092790033.0000,sh.000001,d
2007-01-04,2728.1880,2847.6150,2684.8180,2715.7190,12015602100,83945528497.0000,sh.000001,d
2007-01-05,2668.5770,2685.8040,2617.0190,2641.3340,10615562500,70128701946.0000,sh.000001,d
2007-01-08,2621.0680,2708.4440,2620.6250,2707.1990,10681324400,72165879323.0000,sh.000001,d
2007-01-09,2711.0490,2809.3940,2691.3600,2807.8040,11075126700,86221973459.0000,sh.000001,d
2007-01-10,2838.1130,2841.7410,2770.9880,2825.5760,11176936500,79050663277.0000,sh.000001,d
2007-01-11,2819.3670,2841.1800,2763.8860,2770.1100,12159871700,83986726356.0000,sh.000001,d
2007-01-12,2745.3210,2782.0250,2652.5780,2668.1100,10730376800,73434040960.0000,sh.000001,d
2007-01-15,2660.0700,2795.3310,2658.8790,2794.7010,9176156100,66939481014.0000,sh.000001,d
2007-01-16,2818.6630,2830.8030,2757.2050,2821.0170,11117857400,83325769117.0000,sh.000001,d
2007-01-17,2828.4010,2870.4220,2742.5880,2778.9000,12737748000,96777586649.0000,sh.000001,d
2007-01-18,2760.9440,2784.0430,2679.7050,2756.9830,11231395600,84133817342.0000,sh.000001,d
2007-01-19,2761.8860,2833.4540,2761.8860,2832.2070,12206189400,89644076225.0000,sh.000001,d
2007-01-22,2857.8960,2934.6470,2857.8960,2933.1900,13857609000,103038439679.0000,sh.000001,d
2007-01-23,2964.6870,2970.6850,2851.9190,2949.1440,14279180300,109027312181.0000,sh.000001,d
2007-01-24,2955.4240,2994.2820,2927.7210,2975.1290,12205679000,97516182441.0000,sh.000001,d
2007-01-25,2946.5040,2947.1490,2853.8220,2857.3650,11719721500,92960236867.0000,sh.000001,d
2007-01-26,2805.9560,2905.9840,2720.8270,2882.5580,10959913100,84624396154.0000,sh.000001,d
2007-01-29,2897.2540,2954.3360,2885.8610,2945.2630,11206790600,89180334010.0000,sh.000001,d
2007-01-30,2959.3980,2980.5100,2901.7620,2930.5620,11193172100,87664383237.0000,sh.000001,d
2007-01-31,2926.0750,2929.6460,2766.7470,2786.3350,11426597000,86136968623.0000,sh.000001,d
2007-02-01,2744.8140,2801.6890,2706.2910,2785.4320,9344353100,69672869134.0000,sh.000001,d
2007-02-02,2791.4900,2796.4360,2666.8620,2673.2120,8544623600,65092192877.0000,sh.000001,d
2007-02-05,2658.0740,2672.3520,2610.3310,2612.5370,6922451200,54541808882.0000,sh.000001,d
2007-02-06,2612.8390,2677.0420,2541.5250,2675.6970,8662995000,68761575726.0000,sh.000001,d
2007-02-07,2688.9600,2745.3870,2681.3290,2716.1750,9488376400,77315160642.0000,sh.000001,d
2007-02-08,2725.1400,2751.1620,2691.2680,2737.7320,8843429500,69597596590.0000,sh.000001,d
2007-02-09,2741.4800,2747.9440,2704.3650,2730.3860,8087443800,62974673347.0000,sh.000001,d
2007-02-12,2729.8360,2807.5100,2728.7830,2807.1740,7900940300,63455731244.0000,sh.000001,d
2007-02-13,2819.1380,2835.0890,2801.3130,2831.8720,7900167100,62209741474.0000,sh.000001,d
2007-02-14,2836.8190,2915.0630,2823.3820,2905.0930,9404455500,74326325650.0000,sh.000001,d
2007-02-15,2923.6660,2994.6220,2923.6660,2993.0080,10883117700,86918918792.0000,sh.000001,d
2007-02-16,3018.1800,3036.3460,2975.8270,2998.4740,11792172200,94064924161.0000,sh.000001,d
2007-02-26,2999.0860,3041.3360,2960.7450,3040.5990,11205699200,91054567401.0000,sh.000001,d
2007-02-27,3048.8290,3049.7710,2763.3950,2771.7910,16137566300,129212458918.0000,sh.000001,d
2007-02-28,2734.5950,2888.8990,2732.8840,2881.0730,12147916800,95421808405.0000,sh.000001,d
2007-03-01,2877.2030,2878.3550,2760.9120,2797.1900,12736486000,106613522193.0000,sh.000001,d
2007-03-02,2792.9410,2846.1580,2777.7960,2831.5260,9394396500,74931594366.0000,sh.000001,d
2007-03-05,2827.6750,2858.4410,2723.0650,2785.3060,10691058400,84960180835.0000,sh.000001,d
2007-03-06,2776.1670,2866.3320,2756.9610,2840.1750,7704048600,63993290649.0000,sh.000001,d
2007-03-07,2851.7470,2911.4160,2849.6480,2896.5940,8791393000,73844900602.0000,sh.000001,d
2007-03-08,2904.1850,2928.8030,2871.4640,2928.0150,8895512300,73782479702.0000,sh.000001,d
2007-03-09,2934.4930,2962.4210,2891.8140,2937.9100,10713910500,89725963574.0000,sh.000001,d
2007-03-12,2945.9230,2958.6320,2904.7440,2954.9140,10154244400,85496576407.0000,sh.000001,d
2007-03-13,2958.0960,2966.1940,2932.2340,2964.7940,10718931600,88657286547.0000,sh.000001,d
2007-03-14,2933.6790,2934.4540,2868.8070,2906.3340,11373073900,93829876741.0000,sh.000001,d
2007-03-15,2905.9760,2955.4620,2905.9760,2951.6980,10174575400,86641125793.0000,sh.000001,d
2007-03-16,2964.0940,2979.7080,2899.0320,2930.4810,12268130800,104617575819.0000,sh.000001,d
2007-03-19,2864.2560,3037.9990,2852.8580,3014.4420,10997175200,94819910144.0000,sh.000001,d
2007-03-20,3024.7810,3033.0200,2998.8040,3032.1950,9276189000,81627441312.0000,sh.000001,d
2007-03-21,3042.0980,3057.7100,3020.9490,3057.3800,9919012700,89306939158.0000,sh.000001,d
2007-03-22,3080.6020,3099.8190,3059.3810,3071.2250,12606554500,112647268972.0000,sh.000001,d
2007-03-23,3071.8080,3085.3240,3008.1540,3074.2860,11868641700,104609177818.0000,sh.000001,d
2007-03-26,3083.9380,3123.1790,3069.4730,3122.8110,12266053700,109828277554.0000,sh.000001,d
2007-03-27,3126.0250,3145.0440,3103.7790,3138.8260,12457893100,114054540596.0000,sh.000001,d
2007-03-28,3140.6800,3180.3320,3052.0780,3173.0180,16726793900,151116615364.0000,sh.000001,d
2007-03-29,3179.8030,3273.7270,3176.5260,3197.5370,14953966100,140362614689.0000,sh.000001,d
2007-03-30,3178.4960,3212.3890,3157.0300,3183.9830,8942400600,82999416766.0000,sh.000001,d
2007-04-02,3196.5870,3253.4350,3196.5870,3252.5950,9735044600,93299356849.0000,sh.000001,d
2007-04-03,3265.6760,3292.5780,3251.5230,3291.2990,10860139100,107136258685.0000,sh.000001,d
2007-04-04,3295.9760,3308.1480,3266.5590,3291.5420,11261610700,113258217151.0000,sh.000001,d
2007-04-05,3286.1630,3326.9160,3259.6260,3319.1400,11452805100,114495514909.0000,sh.000001,d
2007-04-06,3287.6840,3334.2240,3273.8550,3323.5850,11964488100,121981473231.0000,sh.000001,d
2007-04-09,3333.4220,3399.5150,3333.2620,3398.9500,13731410400,139936999354.0000,sh.000001,d
2007-04-10,3405.2330,3444.3740,3351.1050,3444.2910,14780728400,152942402347.0000,sh.000001,d
2007-04-11,3454.4170,3497.5200,3428.7820,3495.2240,14757211400,156207584309.0000,sh.000001,d
2007-04-12,3503.2270,3532.8620,3488.0770,3531.0290,13538987900,148368251472.0000,sh.000001,d
2007-04-13,3537.2200,3563.8560,3504.1610,3518.2670,15069587600,166487192106.0000,sh.000001,d
2007-04-16,3523.2170,3597.2150,3523.2170,3596.4410,13103910100,145536446077.0000,sh.000001,d
2007-04-17,3611.6300,3622.8880,3510.4980,3611.8700,16066064600,176113092884.0000,sh.000001,d
2007-04-18,3614.6780,3623.8670,3564.2300,3612.3960,15048542400,167418751210.0000,sh.000001,d
2007-04-19,3610.0240,3617.4380,3358.9300,3449.0160,17272554100,187759225246.0000,sh.000001,d
2007-04-20,3460.9040,3591.4610,3460.9040,3584.2040,13888929200,156130185137.0000,sh.000001,d
2007-04-23,3615.7890,3710.8860,3615.7890,3710.8860,16349811600,183165718566.0000,sh.000001,d
2007-04-24,3736.1540,3762.3880,3689.1340,3720.5320,17438934100,203917793249.0000,sh.000001,d
2007-04-25,3708.5710,3769.2470,3653.9890,3743.9590,15176306100,175452455903.0000,sh.000001,d
2007-04-26,3766.4760,3784.6800,3732.6010,3783.0630,11725696800,142165936637.0000,sh.000001,d
2007-04-27,3788.7480,3802.9230,3720.5960,3759.8670,13217545600,162822800030.0000,sh.000001,d
2007-04-30,3784.2720,3851.3500,3759.4800,3841.2720,14652571300,185961936569.0000,sh.000001,d
2007-05-08,3937.9380,3964.7140,3901.3260,3950.0110,16056820000,205192339642.0000,sh.000001,d
2007-05-09,3961.1030,4015.2190,3875.3840,4013.0850,20839744900,255328664196.0000,sh.000001,d
2007-05-10,4021.4220,4072.1380,3991.4770,4049.7010,17111394000,207740725020.0000,sh.000001,d
2007-05-11,4024.4220,4039.6680,3949.3680,4021.6780,14063821000,183254862162.0000,sh.000001,d
2007-05-14,3970.6610,4081.4260,3940.3580,4046.3920,13932622100,185075204987.0000,sh.000001,d
2007-05-15,4055.8340,4069.8460,3891.3630,3899.1780,15667755300,205493668913.0000,sh.000001,d
2007-05-16,3890.8090,3987.4050,3845.2270,3986.0430,13171977400,172408865917.0000,sh.000001,d
2007-05-17,4002.4850,4064.2830,3982.9950,4048.2930,13927798800,187794811308.0000,sh.000001,d
2007-05-18,4041.3900,4052.0970,3999.1650,4030.2580,13075627400,173636673327.0000,sh.000001,d
2007-05-21,3902.3470,4083.4160,3892.9750,4072.2250,15617106200,209602322742.0000,sh.000001,d
2007-05-22,4091.1430,4136.6300,4086.8250,4110.3790,17356209000,233094574167.0000,sh.000001,d
2007-05-23,4125.4260,4175.4440,4093.9150,4173.7090,16139947800,219307694370.0000,sh.000001,d
2007-05-24,4188.6770,4208.3880,4089.3850,4151.1330,18098438800,251632502236.0000,sh.000001,d
2007-05-25,4133.1920,4190.4690,4111.2620,4179.7760,15419286000,220997704703.0000,sh.000001,d
2007-05-28,4221.5780,4283.9300,4215.2430,4272.1110,17861517400,258106458037.0000,sh.000001,d
2007-05-29,4288.9800,4335.9630,4262.0240,4334.9240,17209764200,248630290482.0000,sh.000001,d
2007-05-30,4087.4050,4275.2370,4015.5120,4053.0880,18559672900,271294175467.0000,sh.000001,d
2007-05-31,4006.2800,4178.1070,3858.0400,4109.6540,17311531200,239521892151.0000,sh.000001,d
2007-06-01,4120.6280,4181.2800,3966.9770,4000.7420,16093498500,228347542960.0000,sh.000001,d
2007-06-04,3981.8170,3987.2690,3659.0890,3670.4010,11485935700,145977950795.0000,sh.000001,d
2007-06-05,3564.4330,3768.5630,3404.1460,3767.1010,15713795900,179214278131.0000,sh.000001,d
2007-06-06,3781.3750,3821.6970,3682.7940,3776.3170,14587385200,175206331655.0000,sh.000001,d
2007-06-07,3787.7020,3891.4030,3779.5000,3890.8030,14236647500,177770803107.0000,sh.000001,d
2007-06-08,3900.0270,3935.7860,3852.0450,3913.1350,13587719200,179390324018.0000,sh.000001,d
2007-06-11,3942.0050,4000.4160,3930.7400,3995.6800,13384273900,179227722559.0000,sh.000001,d
2007-06-12,4011.6790,4073.1810,3910.0010,4072.1380,14947239800,205009208977.0000,sh.000001,d
2007-06-13,4110.7420,4193.4460,4102.0410,4176.4800,16694849900,220478795728.0000,sh.000001,d
2007-06-14,4162.2070,4179.7250,4085.7850,4115.2090,13838560400,185906871486.0000,sh.000001,d
2007-06-15,4085.6560,4152.5430,4067.3570,4132.8690,10866553200,151999781737.0000,sh.000001,d
2007-06-18,4195.3910,4267.7400,4193.3140,4253.3480,12897774800,182221260867.0000,sh.000001,d
2007-06-19,4247.7450,4280.8500,4209.5750,4269.5240,12458181400,179301809551.0000,sh.000001,d
2007-06-20,4269.4550,4311.9970,4164.2750,4181.3230,13521277500,191919677873.0000,sh.000001,d
2007-06-21,4170.8940,4256.5420,4147.0540,4230.8230,11291985600,161782945041.0000,sh.000001,d
2007-06-22,4230.9670,4249.4310,4024.4890,4091.4450,11969203700,167518680495.0000,sh.000001,d
2007-06-25,4102.7870,4131.1300,3912.4220,3941.0810,10160665500,140594187156.0000,sh.000001,d
2007-06-26,3863.2480,3976.1910,3818.8530,3973.3710,9381746900,122451664946.0000,sh.000001,d
2007-06-27,3985.7160,4090.7150,3948.2870,4078.5990,9511348100,126425584927.0000,sh.000001,d
2007-06-28,4080.1940,4113.2830,3912.8140,3914.2040,9783161000,127378548964.0000,sh.000001,d
2007-06-29,3824.2900,3919.3450,3779.8130,3820.7030,8609998500,104760685164.0000,sh.000001,d
2007-07-02,3800.2330,3859.8610,3724.1870,3836.2940,7425406000,89585502290.0000,sh.000001,d
2007-07-03,3854.7160,3906.7610,3821.4630,3899.7240,6974921700,85506976110.0000,sh.000001,d
2007-07-04,3906.0120,3916.4750,3800.2750,3816.1650,5647477700,72263450668.0000,sh.000001,d
2007-07-05,3769.6390,3778.3990,3614.5310,3615.8720,6340593600,73755081218.0000,sh.000001,d
2007-07-06,3599.8180,3785.3460,3563.5440,3781.3480,8073724100,92306322866.0000,sh.000001,d
2007-07-09,3809.6700,3900.9040,3782.7330,3883.2160,8348053900,99410612113.0000,sh.000001,d
2007-07-10,3895.9090,3929.4160,3841.8010,3853.0210,7656333400,93739498017.0000,sh.000001,d
2007-07-11,3837.7960,3879.2920,3812.1380,3865.7230,5135388000,62299661073.0000,sh.000001,d
2007-07-12,3874.0390,3925.6040,3861.0370,3915.9910,5515836300,70286328097.0000,sh.000001,d
2007-07-13,3920.8270,3935.5060,3878.1840,3914.3950,4602447100,56375761362.0000,sh.000001,d
2007-07-16,3920.6530,3931.8680,3820.5740,3821.9160,4761528000,58881864143.0000,sh.000001,d
2007-07-17,3809.5580,3919.7770,3767.2220,3896.1910,4871222300,60523645457.0000,sh.000001,d
2007-07-18,3880.8520,3971.6100,3861.9070,3930.0600,6287183400,80028948101.0000,sh.000001,d
2007-07-19,3918.5390,3947.3300,3887.5890,3912.9410,4873759500,62965662475.0000,sh.000001,d
2007-07-20,3918.4090,4062.1160,3918.4090,4058.8530,8311064600,104714346685.0000,sh.000001,d
2007-07-23,4091.2420,4220.3220,4091.2420,4213.3610,12166896400,154332859433.0000,sh.000001,d
2007-07-24,4238.3200,4284.8290,4192.7200,4210.3290,11098925200,141618784323.0000,sh.000001,d
2007-07-25,4212.9500,4325.3780,4212.2300,4323.9660,9395004300,125682739518.0000,sh.000001,d
2007-07-26,4347.7780,4371.5120,4304.1930,4346.4580,9921066900,132786189685.0000,sh.000001,d
2007-07-27,4315.3730,4357.3430,4268.7880,4345.3570,10024581300,137558703076.0000,sh.000001,d
2007-07-30,4348.6070,4450.1880,4345.7930,4440.7690,11258976800,153510486537.0000,sh.000001,d
2007-07-31,4432.2650,4476.6260,4379.1990,4471.0320,10856141000,150412365422.0000,sh.000001,d
2007-08-01,4488.7740,4502.2960,4284.8710,4300.5630,12629287400,171068701877.0000,sh.000001,d
2007-08-02,4316.5670,4431.8500,4290.8090,4407.7300,9827857800,140922818854.0000,sh.000001,d
2007-08-03,4440.9760,4562.6880,4438.9630,4560.7740,11511667200,173672679996.0000,sh.000001,d
2007-08-06,4600.1180,4629.9680,4564.3130,4628.1080,11170797900,167699345008.0000,sh.000001,d
2007-08-07,4642.0100,4687.4350,4581.2940,4651.2250,11618108500,180146927829.0000,sh.000001,d
2007-08-08,4614.5860,4711.3160,4568.6950,4663.1620,11890916300,158919476887.0000,sh.000001,d
2007-08-09,4658.5920,4768.8860,4658.5920,4754.0950,9766019800,138091129509.0000,sh.000001,d
2007-08-10,4745.1810,4769.6190,4640.7660,4749.3690,10186705800,147223396483.0000,sh.000001,d
2007-08-13,4768.6190,4872.5480,4728.8920,4820.0640,11418471400,161692702661.0000,sh.000001,d
2007-08-14,4820.1500,4876.8510,4789.8950,4872.7850,8856820800,128066264833.0000,sh.000001,d
2007-08-15,4875.5110,4916.3100,4762.7180,4869.8830,9050967500,131310547325.0000,sh.000001,d
2007-08-16,4845.0160,4845.0160,4710.3100,4765.4480,9053841100,128304423991.0000,sh.000001,d
2007-08-17,4733.1370,4814.3690,4646.4330,4656.5740,9115904800,133777847741.0000,sh.000001,d
2007-08-20,4773.8320,4906.0030,4758.3970,4904.8550,9915293700,145314066770.0000,sh.000001,d
2007-08-21,4944.2140,4982.9810,4917.8210,4955.2070,10420410900,155844668995.0000,sh.000001,d
2007-08-22,4876.3450,4999.1950,4861.2710,4980.0750,10811093800,162198413490.0000,sh.000001,d
2007-08-23,5002.8410,5050.3830,4968.3270,5032.4940,9930942800,153367600811.0000,sh.000001,d
2007-08-24,5070.6510,5125.3590,5052.2410,5107.6680,10899563600,165331338353.0000,sh.000001,d
2007-08-27,5144.8240,5192.0610,5092.0760,5150.1180,11615424400,176176629649.0000,sh.000001,d
2007-08-28,5134.1410,5209.5070,5058.4460,5194.6890,10543673900,166941754821.0000,sh.000001,d
2007-08-29,5147.7130,5204.5260,5063.4120,5109.4270,10082413900,161872469802.0000,sh.000001,d
2007-08-30,5144.1110,5186.5260,5109.6620,5167.8840,10121058400,155042610334.0000,sh.000001,d
2007-08-31,5184.0910,5235.1570,5158.3680,5218.8250,10355626100,156775077724.0000,sh.000001,d
2007-09-03,5257.7770,5327.5380,5257.7770,5321.0550,12577964900,188862012215.0000,sh.000001,d
2007-09-04,5333.4000,5357.9260,5264.9960,5294.0450,12042636800,186424946743.0000,sh.000001,d
2007-09-05,5296.0700,5337.9290,5223.6700,5310.7160,9624062400,150817120066.0000,sh.000001,d
2007-09-06,5336.6690,5412.3190,5314.3370,5393.6600,10698796600,165201384871.0000,sh.000001,d
2007-09-07,5381.1860,5405.3580,5269.2500,5277.1760,11984102900,186645691016.0000,sh.000001,d
2007-09-10,5208.3180,5356.8560,5169.9050,5355.2870,10236823500,153001820685.0000,sh.000001,d
2007-09-11,5362.9410,5395.0380,5093.9230,5113.9680,11005526200,169972939265.0000,sh.000001,d
2007-09-12,5092.5760,5192.3020,5025.3360,5172.6270,9705885500,149242811390.0000,sh.000001,d
2007-09-13,5193.4090,5276.7710,5178.8710,5273.5920,8655021600,140652710567.0000,sh.000001,d
2007-09-14,5290.2560,5324.4390,5201.8540,5312.1820,9467391200,152131382170.0000,sh.000001,d
2007-09-17,5309.0570,5427.1710,5307.7740,5421.3920,10563860900,167122485773.0000,sh.000001,d
2007-09-18,5446.7320,5458.5780,5339.9170,5425.2080,10269099400,167849067345.0000,sh.000001,d
2007-09-19,5439.0180,5447.3600,5336.0700,5395.2650,8972550000,150248633262.0000,sh.000001,d
2007-09-20,5408.4840,5482.4250,5396.1090,5470.0650,8654720500,143185150092.0000,sh.000001,d
2007-09-21,5482.5070,5489.0740,5363.3470,5454.6740,9283880900,150683711876.0000,sh.000001,d
2007-09-24,5469.8370,5506.0640,5404.4190,5485.0130,8179847100,141849593007.0000,sh.000001,d
2007-09-25,5500.2690,5509.2340,5396.4820,5425.8800,9650957900,141709668240.0000,sh.000001,d
2007-09-26,5407.8290,5463.8990,5320.0200,5338.5200,6360858500,105528671027.0000,sh.000001,d
2007-09-27,5338.1080,5411.1890,5306.8230,5409.4030,5888430000,96153707825.0000,sh.000001,d
2007-09-28,5461.5800,5560.4170,5461.5800,5552.3010,8063128500,138811825672.0000,sh.000001,d
2007-10-08,5683.3100,5729.9630,5620.0000,5692.7550,9598308300,155880381877.0000,sh.000001,d
2007-10-09,5678.9130,5725.4070,5628.3500,5715.8920,8328903000,162493057145.0000,sh.000001,d
2007-10-10,5742.6480,5860.8590,5727.2380,5771.4640,9244534400,165450578787.0000,sh.000001,d
2007-10-11,5798.3860,5914.7720,5755.9900,5913.2300,9470965700,177988529894.0000,sh.000001,d
2007-10-12,5950.9020,5959.3640,5658.8120,5903.2640,11914843200,219294974982.0000,sh.000001,d
2007-10-15,5934.7750,6039.0420,5866.1310,6030.0860,9870744200,193469592271.0000,sh.000001,d
2007-10-16,6056.9460,6124.0440,6040.7130,6092.0570,8815215900,163547657231.0000,sh.000001,d
2007-10-17,6057.4280,6088.8920,5982.2030,6036.2810,7131258800,133700992263.0000,sh.000001,d
2007-10-18,6031.9160,6055.4730,5804.9730,5825.2820,6980542500,130346998328.0000,sh.000001,d
2007-10-19,5869.1240,5932.1100,5766.8610,5818.0470,5522489200,103271964141.0000,sh.000001,d
2007-10-22,5742.7910,5804.8360,5654.9070,5667.3320,5443367400,95560238009.0000,sh.000001,d
2007-10-23,5660.0660,5776.0160,5574.8400,5773.3870,5845396800,101206050720.0000,sh.000001,d
2007-10-24,5804.0150,5906.6950,5793.5570,5843.1090,6029283100,108657305208.0000,sh.000001,d
2007-10-25,5794.2230,5819.8840,5546.0410,5562.3940,7171444800,119753910619.0000,sh.000001,d
2007-10-26,5498.8580,5628.8340,5462.0130,5589.6310,5151917500,87405045004.0000,sh.000001,d
